unit_slug,faculty,level,url,title,wordCount,classification,topics
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-20,Semester 1 2017 Studio 20,832,unique,subjects-timetable|forms-admin
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-22,Semester 1 2017 Studio 22,886,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-23,Semester 1 2017 Studio 23,640,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-24,Semester 1 2017 Studio 24,687,unique,subjects-timetable|student-life
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-25,Semester 1 2017 Studio 25,969,unique,subjects-timetable|inclusion-equity
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-26,Semester 1 2017 Studio 26,827,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-27,Semester 1 2017 Studio 27,554,unique,subjects-timetable|scholarships|student-life
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-28,Semester 1 2017 Studio 28,914,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-29,Semester 1 2017 Studio 29,647,unique,subjects-timetable|student-life|clubs-events|forms-admin
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-30,Bower Studio (Studio 30),946,unique,subjects-timetable|student-life|graduation|inclusion-equity
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-31,Semester 1 2017 Studio 31,591,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-32,Semester 1 2017 Studio 32,1031,unique,subjects-timetable|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-33,Semester 1 2017 Studio 33,665,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-34,Semester 1 2017 Studio 34,790,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-35,Semester 1 2017 Studio 35 (MUP Studio T),721,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-1,Semester 1 2017 Thesis 1,570,unique,subjects-timetable|research-candidature|special-consideration|forms-admin
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-2,Semester 1 2017 Thesis 2,671,unique,subjects-timetable|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-3,Semester 1 2017 Thesis 3,743,unique,subjects-timetable|research-candidature|international
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-4,Semester 1 2017 Thesis 4,680,unique,subjects-timetable|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-5,Semester 1 2017 Thesis 5,1011,unique,subjects-timetable|research-candidature|forms-admin
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-6,Semester 1 2017 Thesis 6,641,unique,subjects-timetable|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-7,Semester 1 2017 Thesis 7,694,unique,subjects-timetable|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-e,Studio E: Environment,561,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-h,Studio H: Housing,494,unique,subjects-timetable|fees-finance|student-life|inclusion-equity
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-t,Studio T: Transport,465,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-1,Semester 2 2017 Studio 1,761,unique,subjects-timetable|student-life|clubs-events
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-2,Semester 2 2017 Studio 2,912,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-3,Semester 2 2017 Studio 3,799,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-4,Semester 2 2017 Studio 4,802,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-5,Semester 2 2017 Studio 5,640,unique,subjects-timetable|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-6,Semester 2 2017 Studio 6,884,unique,subjects-timetable|student-life
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-7,Semester 2 2017 Studio 7,670,unique,subjects-timetable|clubs-events|graduation
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-8,Semester 2 2017 Studio 8,646,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-9,Semester 2 2017 Studio 9,557,unique,subjects-timetable|fees-finance
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-10,Semester 2 2017 Studio 10,674,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-12,Semester 2 2017 Studio 12,688,unique,subjects-timetable|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-14,Semester 2 2017 Studio 14,677,unique,subjects-timetable|clubs-events
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-15,Semester 2 2017 Studio 15,984,unique,subjects-timetable|IT-systems
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-16,Semester 2 2017 Studio 16,804,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-17,Semester 2 2017 Studio 17,719,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-19,Semester 2 2017 Studio 19,704,unique,subjects-timetable|IT-systems|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-22,Semester 2 2017 Studio 22,1024,unique,subjects-timetable|forms-admin|inclusion-equity
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-23,Semester 2 2017 Studio 23,792,unique,subjects-timetable|student-life
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-24,Semester 2 2017 Studio 24,934,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-25,Semester 2 2017 Studio 25,1454,unique,subjects-timetable|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-26,Semester 2 2017 Studio 26,1001,unique,subjects-timetable|placements-WIL
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-27,Semester 2 2017 Studio 27,558,unique,subjects-timetable|orientation|student-life|forms-admin
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-28,Semester 2 2017 Studio 28,882,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-29,Semester 2 2017 Studio 29,626,unique,subjects-timetable|student-life|clubs-events
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-30,Semester 2 2017 Studio 30,642,unique,subjects-timetable|wellbeing-health
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-31,Semester 2 2017 Studio 31,798,unique,subjects-timetable|academic-skills
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-33,Semester 2 2017 Studio 33,768,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-34,Semester 2 2017 Studio 34,747,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-35,Semester 2 2017 Studio 35,1087,unique,subjects-timetable
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/sm2-2017-studio-key-dates,SM2 2017 Studio Key Dates,645,unique,subjects-timetable|clubs-events|research-candidature
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-1,Semester 2 2017 Thesis 1,841,unique,subjects-timetable|research-candidature|forms-admin
abp,ABP,faculty,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/THE-2017_SM2-Studios/thesis-2,Semester 2 2017 Thesis 2,950,unique,subjects-timetable|research-candidature|international
