unit_slug,faculty,classification,wordCount,hubLinks,url,title,topOutboundHosts
arts,Arts,link-farm,157,0,https://arts.unimelb.edu.au/students/graduate-research/commencement,Commence your candidature,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,320,0,https://arts.unimelb.edu.au/students/graduate-research/commencement/commencement-checklist,Commencement form checklist,www.unimelb.edu.au:7;about.unimelb.edu.au:4;gradresearch.unimelb.edu.au:3
arts,Arts,mixed,913,5,https://arts.unimelb.edu.au/students/graduate-research/commencement/course-enrolment-information,Course enrolment information,www.unimelb.edu.au:7;students.unimelb.edu.au:5;about.unimelb.edu.au:4
arts,Arts,unique,353,0,https://arts.unimelb.edu.au/students/graduate-research/commencement/orientation-and-induction,Graduate Research Orientation,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,mixed,1369,0,https://arts.unimelb.edu.au/students/graduate-research/commencement/overview-of-course-structure,Overview of course structure,www.unimelb.edu.au:7;handbook.unimelb.edu.au:6;about.unimelb.edu.au:4
arts,Arts,link-farm,102,0,https://arts.unimelb.edu.au/students/graduate-research/faqs,Support for your research,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,link-farm,38,0,https://arts.unimelb.edu.au/students/graduate-research/faqs/gr-research-support-funding,Research support funding,www.unimelb.edu.au:7;scholarships.unimelb.edu.au:4;about.unimelb.edu.au:4
arts,Arts,unique,359,0,https://arts.unimelb.edu.au/students/graduate-research/faqs/research-support,Research support,www.unimelb.edu.au:8;about.unimelb.edu.au:4;research.unimelb.edu.au:3
arts,Arts,unique,197,0,https://arts.unimelb.edu.au/students/graduate-research/faqs/resources,Facilities and resources,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,link-farm,92,0,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program,Manage your candidature,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,1254,1,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/candidature-variation,Candidature variations,gradresearch.unimelb.edu.au:14;www.unimelb.edu.au:7;about.unimelb.edu.au:4
arts,Arts,unique,717,0,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/conversion-and-transfer,Course conversion,www.unimelb.edu.au:7;about.unimelb.edu.au:4;gradresearch.unimelb.edu.au:3
arts,Arts,unique,234,1,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/enrichment-activities,Enriching your graduate research,www.unimelb.edu.au:7;about.unimelb.edu.au:4;research.unimelb.edu.au:2
arts,Arts,unique,1517,0,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/milestone-reviews,Milestone reviews,arts.unimelb.edu.au:13;gradresearch.unimelb.edu.au:8;www.unimelb.edu.au:7
arts,Arts,unique,338,0,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/thesis-requirements,Thesis submission,www.unimelb.edu.au:7;about.unimelb.edu.au:4;gradresearch.unimelb.edu.au:3
arts,Arts,link-farm,68,0,https://arts.unimelb.edu.au/students/graduate-research/meet-our-graduate-researchers,Graduate researcher profiles,arts.unimelb.edu.au:7;www.unimelb.edu.au:7;about.unimelb.edu.au:4
arts,Arts,unique,194,0,https://arts.unimelb.edu.au/students/overseas-experience/funding/faculty-of-arts-overseas-subject-travel-grant,Faculty of Arts Travel Grant,arts.unimelb.edu.au:8;www.unimelb.edu.au:7;about.unimelb.edu.au:4
arts,Arts,link-farm,120,0,https://arts.unimelb.edu.au/students/overseas-experience/funding/melbourne-global-language-scholarship,Arts Global Languages Scholarship,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,link-farm,156,0,https://arts.unimelb.edu.au/students/overseas-experience/funding/melbourne-mobility-awards,Melbourne Mobility Awards,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,320,2,https://arts.unimelb.edu.au/students/undergraduate/bachelor-of-arts-orientation,Bachelor of Arts Orientation,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:2
arts,Arts,unique,358,1,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts,Enrichment,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,426,0,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/academic-mentoring/dr-delia-lin,Dr Delia Lin,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,redirect,105,0,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/academic-mentoring/dr-lara-anderson,404 : Page not found | Error,arts.unimelb.edu.au:2;search.unimelb.edu.au:1
arts,Arts,unique,450,0,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/academic-mentoring/professor-tim-parkin,Professor Tim Parkin,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,316,1,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/campus-experience,Campus experience,www.unimelb.edu.au:7;arts.unimelb.edu.au:4;about.unimelb.edu.au:4
arts,Arts,unique,720,3,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/melbourne-peer-mentor-program,Melbourne Peer Mentor Program,www.unimelb.edu.au:7;about.unimelb.edu.au:4;students.unimelb.edu.au:3
arts,Arts,unique,453,0,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/peer-assisted-study-sessions,Peer Assisted Study Sessions,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,link-farm,54,0,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support,Resources and support,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,393,2,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support/academic-resources,Academic resources,arts.unimelb.edu.au:12;www.unimelb.edu.au:7;about.unimelb.edu.au:4
arts,Arts,unique,351,0,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support/arts-west-disability-access,Arts West building disability access,www.unimelb.edu.au:7;maps.unimelb.edu.au:4;about.unimelb.edu.au:4
arts,Arts,unique,367,1,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support/language-placement-tests,Language placement tests,edtech.le.unimelb.edu.au:10;www.unimelb.edu.au:7;about.unimelb.edu.au:4
arts,Arts,unique,667,0,https://arts.unimelb.edu.au/students/experiential-learning/internship-personal-and-career-growth/invitation-to-host-an-intern,Invitation to host an intern,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,194,0,https://arts.unimelb.edu.au/students/graduate-coursework/enrich-your-program/overseas-experience/funding/faculty-of-arts-overseas-subject-travel-grant,Faculty of Arts Travel Grant,arts.unimelb.edu.au:8;www.unimelb.edu.au:7;about.unimelb.edu.au:4
arts,Arts,link-farm,120,0,https://arts.unimelb.edu.au/students/graduate-coursework/enrich-your-program/overseas-experience/funding/melbourne-global-language-scholarship,Arts Global Languages Scholarship,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,link-farm,156,0,https://arts.unimelb.edu.au/students/graduate-coursework/enrich-your-program/overseas-experience/funding/melbourne-mobility-awards,Melbourne Mobility Awards,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,605,0,https://scholarships.unimelb.edu.au/awards/faculty-of-arts-graduate-coursework-conference-grants,Faculty of Arts Graduate Coursework Conference Grants,scholarships.unimelb.edu.au:9;www.unimelb.edu.au:7;about.unimelb.edu.au:4
arts,Arts,mixed,1140,0,https://scholarships.unimelb.edu.au/awards/faculty-of-arts-internship-grants,Faculty of Arts Internship Grants,scholarships.unimelb.edu.au:9;www.unimelb.edu.au:7;about.unimelb.edu.au:4
arts,Arts,unique,353,0,https://arts.unimelb.edu.au/students/graduate-research/commencement/orientation-and-induction/_nocache,Graduate Research Orientation,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,mixed,1369,0,https://arts.unimelb.edu.au/students/graduate-research/commencement/overview-of-course-structure/_nocache,Overview of course structure,www.unimelb.edu.au:7;handbook.unimelb.edu.au:6;about.unimelb.edu.au:4
arts,Arts,redirect,155,0,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/eStudent%20login,Page not found,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:3
arts,Arts,link-farm,100,0,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/enrichment-activities/artsmodules,ArtsModules,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,353,0,https://arts.unimelb.edu.au/students/graduate-research/plan-your-program2/orientation-and-induction,Graduate Research Orientation,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,mixed,1369,0,https://arts.unimelb.edu.au/students/graduate-research/plan-your-program2/overview-of-course-structure,Overview of course structure,www.unimelb.edu.au:7;handbook.unimelb.edu.au:6;about.unimelb.edu.au:4
arts,Arts,unique,386,0,https://arts.unimelb.edu.au/contact-us/book-a-room-or-equipment,Book a room and hire equipment,www.unimelb.edu.au:7;arts.unimelb.edu.au:6;about.unimelb.edu.au:4
arts,Arts,mixed,580,0,https://study.unimelb.edu.au/find/courses/honours/bachelor-of-arts-degree-with-honours/?referrer=arts_redirect,Bachelor of Arts (Degree with Honours) - The University of Melbourne,study.unimelb.edu.au:28;www.unimelb.edu.au:7;about.unimelb.edu.au:6
arts,Arts,redirect,80,0,https://arts.unimelb.edu.au/students/experiential-learning-archive,404 : Page not found | Error,arts.unimelb.edu.au:2;search.unimelb.edu.au:1
arts,Arts,unique,344,0,https://arts.unimelb.edu.au/students/graduate-coursework/enrich-your-program/video-edit-suites,Video edit suites,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,331,0,https://arts.unimelb.edu.au/students/audiovisual-loan-equipment,Audio/Visual loan equipment,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,link-farm,157,0,https://arts.unimelb.edu.au/students/graduate-research/plan-your-program2,Commence your candidature,www.unimelb.edu.au:7;about.unimelb.edu.au:4;arts.unimelb.edu.au:1
arts,Arts,unique,320,0,https://arts.unimelb.edu.au/students/graduate-research/plan-your-program2/commencement-checklist,Commencement form checklist,www.unimelb.edu.au:7;about.unimelb.edu.au:4;gradresearch.unimelb.edu.au:3
arts,Arts,mixed,913,5,https://arts.unimelb.edu.au/students/graduate-research/plan-your-program2/course-enrolment-information,Course enrolment information,www.unimelb.edu.au:7;students.unimelb.edu.au:5;about.unimelb.edu.au:4
science,Science,unique,760,0,https://science.unimelb.edu.au/students,Current Students,www.unimelb.edu.au:7;about.unimelb.edu.au:4;science.unimelb.edu.au:3
science,Science,unique,2235,1,https://science.unimelb.edu.au/students/agriculture-discovery-week,Agriculture Discovery Week,www.unimelb.edu.au:7;science.unimelb.edu.au:4;about.unimelb.edu.au:4
science,Science,unique,1182,7,https://science.unimelb.edu.au/students/course-guide-bachelor-of-agriculture,Course guide: Bachelor of Agriculture,students.unimelb.edu.au:7;www.unimelb.edu.au:7;about.unimelb.edu.au:4
science,Science,unique,855,4,https://science.unimelb.edu.au/students/course-guide-bachelor-of-agriculture/bag-orientation,Bachelor of Agriculture Orientation,www.unimelb.edu.au:7;students.unimelb.edu.au:4;about.unimelb.edu.au:4
science,Science,unique,852,0,https://science.unimelb.edu.au/students/course-guide-bachelor-of-agriculture/dookie-semester,Dookie Semester,www.unimelb.edu.au:7;science.unimelb.edu.au:5;about.unimelb.edu.au:4
science,Science,mixed,1304,8,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science,Course guide: Bachelor of Science,students.unimelb.edu.au:8;www.unimelb.edu.au:7;science.unimelb.edu.au:4
science,Science,unique,439,0,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/bachelor-of-science-majors-series,Bachelor of Science Majors Information Series,science.unimelb.edu.au:9;www.unimelb.edu.au:7;about.unimelb.edu.au:4
science,Science,redirect,0,0,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/bachelor-of-science-majors-series/recorded-events-2025/Maths-and-Stats-Course-planning-talk-information-slides-2025.pdf,Redirecting...,
science,Science,unique,841,0,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/breadth,Breadth subjects in the Bachelor of Science,handbook.unimelb.edu.au:27;www.unimelb.edu.au:7;about.unimelb.edu.au:4
science,Science,unique,626,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/bsc-orientation,Bachelor of Science Orientation,www.unimelb.edu.au:7;about.unimelb.edu.au:4;science.unimelb.edu.au:3
science,Science,unique,939,1,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets,First year subject sets,www.unimelb.edu.au:7;science.unimelb.edu.au:4;about.unimelb.edu.au:4
science,Science,unique,949,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/biological-sciences,Biological sciences: getting started in the Bachelor of Science,study.unimelb.edu.au:23;www.unimelb.edu.au:7;about.unimelb.edu.au:4
science,Science,unique,1006,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/chemical-sciences,Chemical Sciences: getting started in the Bachelor of Science,study.unimelb.edu.au:12;www.unimelb.edu.au:7;about.unimelb.edu.au:4
science,Science,unique,1034,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/earth-sciences,Earth Sciences: getting started in the Bachelor of Science,www.unimelb.edu.au:7;science.unimelb.edu.au:4;about.unimelb.edu.au:4
science,Science,unique,974,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/engineering-systems,Engineering Systems: starting in the Bachelor of Science,study.unimelb.edu.au:8;www.unimelb.edu.au:7;about.unimelb.edu.au:4
science,Science,unique,1047,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/geography,Geography: getting started in the Bachelor of Science,www.unimelb.edu.au:7;about.unimelb.edu.au:4;science.unimelb.edu.au:3
science,Science,unique,952,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/information-technology,Information Technology: starting in the Bachelor of Science,www.unimelb.edu.au:7;about.unimelb.edu.au:4;science.unimelb.edu.au:3
science,Science,unique,1245,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/mathematics-and-statistics,Mathematics and Statistics: starting in the Bachelor of Science,study.unimelb.edu.au:14;www.unimelb.edu.au:7;about.unimelb.edu.au:4
science,Science,unique,1224,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/physical-sciences,Physical Sciences: starting in the Bachelor of Science,www.unimelb.edu.au:7;study.unimelb.edu.au:5;about.unimelb.edu.au:4
science,Science,unique,963,3,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/psychological-sciences,Psychological Sciences: starting in the Bachelor of Science,www.unimelb.edu.au:7;about.unimelb.edu.au:4;science.unimelb.edu.au:3
science,Science,unique,941,6,https://science.unimelb.edu.au/students/course-guide-diploma-in-general-studies,Course guide: Diploma in General Studies,www.unimelb.edu.au:7;students.unimelb.edu.au:6;science.unimelb.edu.au:5
science,Science,unique,973,3,https://science.unimelb.edu.au/students/course-guide-graduate-coursework-degrees,Course guide: Graduate coursework degrees,www.unimelb.edu.au:7;about.unimelb.edu.au:4;science.unimelb.edu.au:3
science,Science,unique,3185,1,https://science.unimelb.edu.au/students/course-guide-graduate-coursework-degrees/agriculture-food-science-research-projects,Research Project Subjects | Veterinary & Agricultural Sciences,www.unimelb.edu.au:7;about.unimelb.edu.au:4;science.unimelb.edu.au:3
