unit_slug,faculty,level,page_type,url,title,wordCount,classification,topics
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-graduate-coursework-degrees,Course guide: Graduate coursework degrees,973,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/current-indigenous-students,Current Indigenous students,1161,unique,inclusion-equity
science,Science,faculty,content,https://science.unimelb.edu.au/students/employability,Employability in Science,1309,mixed,careers-employability
science,Science,faculty,content,https://science.unimelb.edu.au/students/enrich-your-studies,Enrich your studies,515,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/graduate-research,Course guide: Graduate research,1144,unique,research-candidature
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships,"Awards, prizes and scholarships",657,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life,Student life in the Faculty of Science,518,unique,student-life
science,Science,faculty,content,https://science.unimelb.edu.au/students/support,Support and contacts for students,1114,mixed,contacts-support
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-agriculture/bag-orientation,Bachelor of Agriculture Orientation,855,unique,orientation
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-agriculture/dookie-semester,Dookie Semester,852,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/bachelor-of-science-majors-series,Bachelor of Science Majors Information Series,439,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/breadth,Breadth subjects in the Bachelor of Science,841,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/bsc-orientation,Bachelor of Science Orientation,626,unique,orientation
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets,First year subject sets,939,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-graduate-coursework-degrees/agriculture-food-science-research-projects,Research Project Subjects | Veterinary & Agricultural Sciences,3185,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-graduate-coursework-degrees/graduate-getting-started,Getting started in your graduate science degree,578,unique,orientation
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-graduate-coursework-degrees/master-of-science-research-projects,Master of Science research projects,2102,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/employability/career-enrichment-program,Career Enrichment Program,537,unique,careers-employability
science,Science,faculty,content,https://science.unimelb.edu.au/students/enrich-your-studies/academic-skills,Build your academic skills,612,unique,academic-skills
science,Science,faculty,content,https://science.unimelb.edu.au/students/enrich-your-studies/industry-projects,Industry projects for graduate students,1035,unique,placements-WIL
science,Science,faculty,content,https://science.unimelb.edu.au/students/enrich-your-studies/internship-subjects,Internships in the Faculty of Science,2666,unique,placements-WIL|subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/graduate-research/contact,Important contacts for graduate researchers,647,unique,research-candidature|contacts-support
science,Science,faculty,content,https://science.unimelb.edu.au/students/graduate-research/events,Events for graduate researchers,879,unique,research-candidature|clubs-events
science,Science,faculty,content,https://science.unimelb.edu.au/students/graduate-research/faculty-inductions-for-graduate-researchers,Online guides and Faculty inductions,396,unique,research-candidature
science,Science,faculty,content,https://science.unimelb.edu.au/students/graduate-research/graduate-research-scholarships,Graduate research scholarships,794,unique,research-candidature|scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/q-fever-vaccinations,Q fever vaccinations,706,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/quota-subjects,Quota subjects,1774,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/research-project-subjects,Undergraduate research projects,1271,unique,subjects-timetable|research-candidature
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/deans-honours-list,Dean's Honours List,1130,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/faq,"Frequently asked questions about scholarships | Faculty of Science, The University of Melbourne",1962,mixed,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/prizes,Prizes for top performing students,1128,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/scholarship-recipients,"Scholarships, Prizes and Awards Recipients",1604,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/scholarships,Scholarships,683,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/scholarships/open-scholarships,Open scholarships,1293,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life/student-life-and-societies,Student Clubs and Societies,1163,unique,student-life|clubs-events
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life/student-staff-reference-committee,Student-Staff Reference Committee,960,unique,student-life
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life/volunteering-and-leadership,Volunteering and leadership,791,unique,student-life
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life/volunteering-and-leadership/become-a-science-roadshow-presenter,Become a Science Roadshow presenter,493,unique,student-life
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life/volunteering-and-leadership/biotechnology-peer-to-peer-mentoring,Biotechnology Peer-to-Peer Mentoring,575,unique,student-life|academic-skills
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life/volunteering-and-leadership/data-science-peer-to-peer-mentoring,Data Science Peer-to-Peer Mentoring,585,unique,student-life|academic-skills
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life/volunteering-and-leadership/science-ambassadors,Science Student Ambassadors,857,unique,student-life
science,Science,faculty,content,https://science.unimelb.edu.au/students/student-life/wellbeing,Student wellbeing,1087,unique,wellbeing-health|student-life
science,Science,faculty,content,https://science.unimelb.edu.au/students/agriculture-discovery-week,Agriculture Discovery Week,2235,unique,<untagged>
science,Science,faculty,stub,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/bachelor-of-science-majors-series/recorded-events-2025/Maths-and-Stats-Course-planning-talk-information-slides-2025.pdf,Redirecting...,0,link-farm,course-planning|clubs-events
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/biological-sciences,Biological sciences: getting started in the Bachelor of Science,949,unique,subjects-timetable|orientation
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/chemical-sciences,Chemical Sciences: getting started in the Bachelor of Science,1006,unique,subjects-timetable|orientation
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/earth-sciences,Earth Sciences: getting started in the Bachelor of Science,1034,unique,subjects-timetable|orientation
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/engineering-systems,Engineering Systems: starting in the Bachelor of Science,974,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/geography,Geography: getting started in the Bachelor of Science,1047,unique,subjects-timetable|orientation
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/information-technology,Information Technology: starting in the Bachelor of Science,952,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/mathematics-and-statistics,Mathematics and Statistics: starting in the Bachelor of Science,1245,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/physical-sciences,Physical Sciences: starting in the Bachelor of Science,1224,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-bachelor-of-science/first-year-subject-sets/psychological-sciences,Psychological Sciences: starting in the Bachelor of Science,963,unique,subjects-timetable
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-graduate-coursework-degrees/agriculture-food-science-research-projects/differences-in-major-and-minor-research-projects,Differences in Major and Minor Research Projects,707,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/course-guide-graduate-coursework-degrees/agriculture-food-science-research-projects/masters-research-project-topic-areas,Masters Research Project Topic Areas,1292,unique,<untagged>
science,Science,faculty,content,https://science.unimelb.edu.au/students/enrich-your-studies/academic-skills/graduate-science-academic-english-tutorial,Science Academic English Tutorials,631,unique,subjects-timetable|academic-skills
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/deans-honours-list/dhl-photos/2024-dhl/2023-medal-winners,2023 Medal Winners,638,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/deans-honours-list/dhl-photos/2024-dhl/deans-honours-list-2023,Dean's Honours List 2023,853,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/deans-honours-list/dhl-photos/2025-dhl/2024-medal-winners,2024 Medal Winners,602,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/dookie-scholarship-applications,Dookie scholarship applications,788,unique,scholarships
science,Science,faculty,content,https://science.unimelb.edu.au/students/scholarships/scholarships/other-scholarships/industry-scholarships,"Industry, external and other research scholarships",631,unique,scholarships
science,Science,faculty,profile,https://science.unimelb.edu.au/students/student-life/student-staff-reference-committee/committee-members/hannah-ramsey,Hannah Ramsey,368,unique,student-life
science,Science,faculty,profile,https://science.unimelb.edu.au/students/student-life/student-staff-reference-committee/committee-members/kylie-wang,Kylie Wang,416,unique,student-life
science,Science,faculty,profile,https://science.unimelb.edu.au/students/student-life/student-staff-reference-committee/committee-members/louisa-zhu,Louisa Zhu,379,unique,student-life
