unit_slug,faculty,level,corpus,page_type,classification,wordCount,depth,hubLinks,url,title,topicTags,topicTags_old,is_binary
study-unimelb,study,site,study,content,unique,261,2,0,https://study.unimelb.edu.au/student-life/events/meet-melbourne-in-singapore-2026,Meet Melbourne in Singapore 2026,study-campus-life|student-life|clubs-events,study-campus-life|student-life|clubs-events,0
study-unimelb,study,site,study,stub,link-farm,155,2,0,https://study.unimelb.edu.au/student-life/events/meet-the-melbourne-conservatorium-of-music-webinar,Meet the Melbourne Conservatorium of Music webinar,study-course-info|study-campus-life|student-life|international,study-course-info|study-campus-life|student-life|international,0
study-unimelb,study,site,study,content,unique,164,2,0,https://study.unimelb.edu.au/student-life/events/meet-the-vca-webinar,Meet the VCA webinar,study-course-info|study-campus-life|student-life|graduation,study-course-info|study-campus-life|student-life|graduation,0
study-unimelb,study,site,study,stub,link-farm,110,2,0,https://study.unimelb.edu.au/student-life/events/meet-us-in-lombok-discover-your-future-at-australias-1-university,Meet us in Lombok: Discover your future at Australia’s #1 university,clubs-events|study-scholarships|study-entry-requirements|study-campus-life,clubs-events|study-scholarships|study-entry-requirements|study-campus-life,0
study-unimelb,study,site,study,stub,link-farm,104,2,0,https://study.unimelb.edu.au/student-life/events/one-education-thailand-australia-university-fair,One Education Thailand Australia University Fair,study-course-info|study-campus-life|student-life|wellbeing-health,study-course-info|study-campus-life|student-life|wellbeing-health,0
study-unimelb,study,site,study,content,unique,556,2,0,https://study.unimelb.edu.au/student-life/events/online-graduate-lecture-series,Online Graduate Lecture Series,subjects-timetable|study-course-info|graduation|study-how-to-apply,subjects-timetable|study-course-info|graduation|study-how-to-apply,0
study-unimelb,study,site,study,content,unique,162,2,0,https://study.unimelb.edu.au/student-life/events/open-day-2026,Open Day 2026,study-campus-life|clubs-events|subjects-timetable|student-life,study-campus-life|clubs-events|subjects-timetable|student-life,0
study-unimelb,study,site,study,stub,link-farm,104,2,0,https://study.unimelb.edu.au/student-life/events/pattaya-global-university-fair,Pattaya Global University Fair,international|study-course-info|study-campus-life|student-life,international|study-course-info|study-campus-life|student-life,0
study-unimelb,study,site,study,content,unique,191,2,0,https://study.unimelb.edu.au/student-life/events/vtac-webinar,Applying through the Victorian Tertiary Admissions Centre (VTAC),study-entry-requirements|study-how-to-apply|study-course-info|study-campus-life,study-entry-requirements|study-how-to-apply|study-course-info|study-campus-life,0
study-unimelb,study,site,study,content,unique,541,2,4,https://study.unimelb.edu.au/student-life/international-students,Resources for international students,international|study-international|study-how-to-apply|study-campus-life,international|study-international|study-how-to-apply|study-campus-life,0
study-unimelb,study,site,study,content,unique,185,2,0,https://study.unimelb.edu.au/student-life/living-in-melbourne,Living in Melbourne,international|study-campus-life|student-life|contacts-support,international|study-campus-life|student-life|contacts-support,0
study-unimelb,study,site,study,content,unique,637,2,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-anna-bachelor-of-arts2,Swapping states and seasons: How a move to Melbourne opened up Anna’s career ambitions,study-course-info|careers-employability|study-campus-life|student-life,study-course-info|careers-employability|study-campus-life|student-life,0
study-unimelb,study,site,study,content,unique,868,2,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-basit-narrm-scholar,How Narrm Scholar Basit is achieving his ambitions,study-course-info|study-how-to-apply|study-campus-life|student-life,study-course-info|study-how-to-apply|study-campus-life|student-life,0
study-unimelb,study,site,study,content,unique,693,2,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-bethany-narrm-scholar,How the Narrm Scholarship helped Bethany make Melbourne her home,study-scholarships|scholarships|contacts-support|study-fees-costs,study-scholarships|scholarships|contacts-support|study-fees-costs,0
study-unimelb,study,site,study,content,unique,668,2,1,https://study.unimelb.edu.au/student-life/meet-our-students/meet-christine-hansen-scholar,New experiences in a new city for Hansen Scholar Christine,student-life|IT-systems|study-scholarships|study-course-info,student-life|IT-systems|study-scholarships|study-course-info,0
study-unimelb,study,site,study,content,unique,1173,2,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-crystal-narrm-scholar,"Small town, big dreams: How Narrm Scholar Crystal is writing her own story",academic-skills|study-course-info|study-campus-life|student-life,academic-skills|study-course-info|study-campus-life|student-life,0
study-unimelb,study,site,study,content,unique,1088,2,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-efraimia-narrm-scholar,Narrm Scholar Efraimia on finding support and a sense of belonging,study-fees-costs|study-campus-life|student-life|fees-finance,study-fees-costs|study-campus-life|student-life|fees-finance,0
study-unimelb,study,site,study,content,unique,672,2,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-gyan-narrm-scholar,Meet Gyan - Narrm Scholar,student-life|study-scholarships|study-course-info|study-campus-life,student-life|study-scholarships|study-course-info|study-campus-life,0
study-unimelb,study,site,study,content,unique,981,2,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-jade-access-melbourne-recipient,How Access Melbourne opened doors to opportunities for Jade,study-campus-life|student-life,study-campus-life|student-life,0
study-unimelb,study,site,study,content,unique,763,2,0,https://study.unimelb.edu.au/student-life/meet-our-students/meet-lachlan-hansen-scholar,How the Hansen Scholarship helped Lachlan move interstate to study his passion,study-scholarships|scholarships|contacts-support|study-campus-life,study-scholarships|scholarships|contacts-support|study-campus-life,0
study-unimelb,study,site,study,content,unique,677,2,1,https://study.unimelb.edu.au/student-life/meet-our-students/meet-monishi-hansen-scholar,How the Hansen Scholarship is helping Monishi get a head start on his career,careers-employability|study-scholarships|scholarships|contacts-support,careers-employability|study-scholarships|scholarships|contacts-support,0
study-unimelb,study,site,study,content,unique,707,2,0,https://study.unimelb.edu.au/study-with-us/career-pathways,Career pathways,careers-employability|study-how-to-apply|study-course-info,careers-employability|study-how-to-apply|study-course-info,0
study-unimelb,study,site,study,content,unique,845,2,0,https://study.unimelb.edu.au/study-with-us/graduate-courses/pg-articles/how-much-does-it-cost-to-study-a-masters-in-australia,How much does it cost to study a masters in Australia?,study-fees-costs|study-course-info|IT-systems|fees-finance,study-fees-costs|study-course-info|IT-systems|fees-finance,0
study-unimelb,study,site,study,content,unique,1008,2,2,https://study.unimelb.edu.au/study-with-us/graduate-courses/pg-articles/how-to-fund-your-masters-degree,How to fund your masters degree,study-course-info|graduation|study-scholarships|study-international,study-course-info|graduation|study-scholarships|study-international,0
study-unimelb,study,site,study,content,unique,749,2,5,https://study.unimelb.edu.au/study-with-us/graduate-courses/pg-articles/return-to-study,Returning to Study: Balancing Work and Postgraduate Studies,study-course-info|graduation|careers-employability,study-course-info|graduation|careers-employability,0
study-unimelb,study,site,study,content,unique,969,2,0,https://study.unimelb.edu.au/study-with-us/graduate-courses/pg-articles/tips-for-applying-for-masters-degree-scholarships,Tips for applying for masters degree scholarships,study-course-info|study-scholarships|scholarships|graduation,study-course-info|study-scholarships|scholarships|graduation,0
study-unimelb,study,site,study,content,unique,546,2,0,https://study.unimelb.edu.au/study-with-us/graduate-courses/pg-articles/which-postgraduate-course-is-right-for-you,Which graduate course is right for you?,study-course-info|graduation,study-course-info|graduation,0
study-unimelb,study,site,study,content,unique,271,2,0,https://study.unimelb.edu.au/study-with-us/graduate-courses/pg-articles/your-guide-to-graduate-study,Your guide to graduate study,study-course-info|graduation|study-fees-costs|fees-finance,study-course-info|graduation|study-fees-costs|fees-finance,0
study-unimelb,study,site,study,content,unique,2838,2,1,https://study.unimelb.edu.au/study-with-us/guaranteed-undergraduate-to-graduate-study-pathways/flexible-degree-pathways,Guaranteed and flexible undergraduate to graduate degree pathways,study-course-info|graduation,study-course-info|graduation,0
study-unimelb,study,site,study,content,mixed,3068,2,24,https://study.unimelb.edu.au/study-with-us/guaranteed-undergraduate-to-graduate-study-pathways/graduate-degree-packages/abpd,"Graduate Degree Packages: Architecture, Design, Planning & Building | Study at Melbourne",study-course-info|graduation|study-entry-requirements,study-course-info|graduation|study-entry-requirements,0
