unit_slug,faculty,classification,page_type,wordCount,hubLinks,url,title,topOutboundHosts_exclChrome
biomedical,MDHS,unique,content,437,1,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/orientation,Biomedicine Orientation,biomedicalsciences.unimelb.edu.au:3;maps.unimelb.edu.au:3;students.unimelb.edu.au:1
biomedical,MDHS,unique,content,1184,4,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/plan-your-first-year-subjects,Plan your First Year Subjects,handbook.unimelb.edu.au:9;students.unimelb.edu.au:4;biomedicalsciences.unimelb.edu.au:3
biomedical,MDHS,unique,content,809,0,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/student-societies,Student Societies,biomedicalsciences.unimelb.edu.au:3;umsu.unimelb.edu.au:1;www.sport.unimelb.edu.au:1
biomedical,MDHS,unique,content,740,1,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/study-abroad-and-exchange,Study Abroad and Exchange,biomedicalsciences.unimelb.edu.au:3;students.unimelb.edu.au:1;matrix-cms.unimelb.edu.au:1
biomedical,MDHS,unique,content,1459,4,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/study-plan-templates,Plan Your Course,students.unimelb.edu.au:4;biomedicalsciences.unimelb.edu.au:3;handbook.unimelb.edu.au:2
biomedical,MDHS,unique,content,449,0,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/urop,UROP,biomedicalsciences.unimelb.edu.au:3;www.csiro.au:1;www.youtube.com:1
biomedical,MDHS,unique,content,362,2,https://biomedicalsciences.unimelb.edu.au/study/current-student-information/plan-your-bachelor-of-biomedicine/your-career,Your career,biomedicalsciences.unimelb.edu.au:4;students.unimelb.edu.au:2;careersonline.unimelb.edu.au:1
biomedical,MDHS,unique,content,166,0,https://study.unimelb.edu.au/find/courses/major/biochemistry-and-molecular-biology/,Biochemistry and Molecular Biology - The University of Melbourne,study.unimelb.edu.au:18;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,unique,content,193,0,https://study.unimelb.edu.au/find/courses/major/biomedical-engineering-systems/,Biomedical Engineering Systems - The University of Melbourne,study.unimelb.edu.au:22;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,132,0,https://study.unimelb.edu.au/find/courses/major/biotechnology/,Biotechnology - The University of Melbourne,study.unimelb.edu.au:20;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,152,0,https://study.unimelb.edu.au/find/courses/major/cell-and-developmental-biology/,Cell and Developmental Biology - The University of Melbourne,study.unimelb.edu.au:17;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,137,0,https://study.unimelb.edu.au/find/courses/major/genetics/,Genetics - The University of Melbourne,study.unimelb.edu.au:17;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,unique,content,172,0,https://study.unimelb.edu.au/find/courses/major/human-nutrition/,Human Nutrition - The University of Melbourne,study.unimelb.edu.au:21;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,127,0,https://study.unimelb.edu.au/find/courses/major/human-structure-and-function/,Human Structure and Function - The University of Melbourne,study.unimelb.edu.au:18;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,139,0,https://study.unimelb.edu.au/find/courses/major/immunology/,Immunology - The University of Melbourne,study.unimelb.edu.au:17;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,122,0,https://study.unimelb.edu.au/find/courses/major/infection-and-immunity/,Infection and Immunity - The University of Melbourne,study.unimelb.edu.au:18;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,148,0,https://study.unimelb.edu.au/find/courses/major/microbiology/,Microbiology - The University of Melbourne,study.unimelb.edu.au:18;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,155,0,https://study.unimelb.edu.au/find/courses/major/neuroscience/,Neuroscience - The University of Melbourne,study.unimelb.edu.au:18;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,158,0,https://study.unimelb.edu.au/find/courses/major/pathology/,Pathology - The University of Melbourne,study.unimelb.edu.au:18;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,140,0,https://study.unimelb.edu.au/find/courses/major/pharmacology/,Pharmacology - The University of Melbourne,study.unimelb.edu.au:19;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,144,0,https://study.unimelb.edu.au/find/courses/major/physiology/,Physiology - The University of Melbourne,study.unimelb.edu.au:18;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,unique,content,288,0,https://study.unimelb.edu.au/find/courses/major/psychology/,Psychology - The University of Melbourne,study.unimelb.edu.au:22;forms.your.unimelb.edu.au:2;www.tiktok.com:1
biomedical,MDHS,link-farm,stub,147,0,https://study.unimelb.edu.au/find/courses/major/public-health-and-epidemiology/,Public Health and Epidemiology - The University of Melbourne,study.unimelb.edu.au:11;forms.your.unimelb.edu.au:2;www.tiktok.com:1
dental,MDHS,unique,content,1669,2,https://dental.unimelb.edu.au/study/student-resources,Student Resources | Melbourne Dental School,dental.unimelb.edu.au:14;uomdental.formstack.com:4;forms.office.com:3
dental,MDHS,unique,content,660,0,https://dental.unimelb.edu.au/study/student-resources/Research,Research,dental.unimelb.edu.au:9;forms.office.com:1;futurestudents.unimelb.edu.au:1
dental,MDHS,unique,content,1013,2,https://dental.unimelb.edu.au/study/student-resources/Forms,Forms,dental.unimelb.edu.au:7;uomdental.formstack.com:4;forms.office.com:2
dental,MDHS,unique,content,571,0,https://dental.unimelb.edu.au/study/student-resources/Research/mds-internal-grants,Melbourne Dental School Internal Grants,dental.unimelb.edu.au:9;staff.unimelb.edu.au:1;forms.office.com:1
education,Education,mixed,content,795,8,https://education.unimelb.edu.au/study/current-students,Current Students | Faculty of Education,education.unimelb.edu.au:10;students.unimelb.edu.au:8;:2
education,Education,mixed,content,1277,16,https://education.unimelb.edu.au/study/current-students/academic-skills-module,Academic Skills module,students.unimelb.edu.au:16;education.unimelb.edu.au:5;:3
education,Education,unique,content,1457,1,https://education.unimelb.edu.au/study/current-students/career-mentoring,Career Mentoring,education.unimelb.edu.au:3;:3;catalog.lms.unimelb.edu.au:2
education,Education,mixed,content,1457,11,https://education.unimelb.edu.au/study/current-students/course-enrolment,Course Enrolment | Faculty of Education,students.unimelb.edu.au:11;study.unimelb.edu.au:6;education.unimelb.edu.au:5
education,Education,unique,content,927,0,https://education.unimelb.edu.au/study/current-students/education-student-advisory-committee,Education Student Advisory Committee,education.unimelb.edu.au:3;:2;q.surveys.unimelb.edu.au:1
education,Education,mixed,content,881,22,https://education.unimelb.edu.au/study/current-students/employability-in-education,Employability in Education,students.unimelb.edu.au:22;education.unimelb.edu.au:5;study.unimelb.edu.au:3
education,Education,unique,content,308,2,https://education.unimelb.edu.au/study/current-students/enrich-your-studies,Enrich your studies,education.unimelb.edu.au:3;students.unimelb.edu.au:2;:2
education,Education,unique,content,605,0,https://education.unimelb.edu.au/study/current-students/enrich-your-studies/peer-mentoring,Peer Mentoring,education.unimelb.edu.au:3;:2;mentoring.unimelb.edu.au:1
education,Education,unique,content,182,3,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies,"Assessment, Results and Academic Integrity",education.unimelb.edu.au:3;students.unimelb.edu.au:3;:2
education,Education,unique,content,1142,0,https://education.unimelb.edu.au/study/current-students/icas,Introduction to Contemporary Australian Schooling,education.unimelb.edu.au:3;catalog.lms.unimelb.edu.au:2;:2
education,Education,unique,content,409,4,https://education.unimelb.edu.au/study/current-students/international-study-opportunities,International Study | Faculty of Education,students.unimelb.edu.au:4;education.unimelb.edu.au:3;:2
education,Education,unique,content,560,0,https://education.unimelb.edu.au/study/current-students/itea,Initial Teacher Education Assessment,education.unimelb.edu.au:3;:3;q.surveys.unimelb.edu.au:1
education,Education,unique,content,641,0,https://education.unimelb.edu.au/study/current-students/literacy-and-numeracy-test-for-initial-teacher-education-students-lantite,Literacy and Numeracy Test for Initial Teacher Education Students (LANTITE),canvas.lms.unimelb.edu.au:5;teacheredtest.acer.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,content,370,0,https://education.unimelb.edu.au/study/current-students/resources-and-it,Student Services and IT,education.unimelb.edu.au:3;studentit.unimelb.edu.au:2;services.unimelb.edu.au:2
education,Education,mixed,content,524,7,https://education.unimelb.edu.au/study/current-students/subject-enrolment,Subject Enrolment,handbook.unimelb.edu.au:21;students.unimelb.edu.au:7;education.unimelb.edu.au:3
education,Education,mixed,content,1048,6,https://education.unimelb.edu.au/study/current-students/timetable,Student Timetabling | Faculty of Education,students.unimelb.edu.au:6;education.unimelb.edu.au:5;forms.your.unimelb.edu.au:3
education,Education,unique,content,435,5,https://education.unimelb.edu.au/study/current-students/wellbeing-and-support,Wellbeing and Support | Faculty of Education,:5;students.unimelb.edu.au:5;education.unimelb.edu.au:3
education,Education,unique,content,391,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/faculty-of-education-scholarships,Faculty of Education Scholarships,scholarships.unimelb.edu.au:7;education.unimelb.edu.au:6;www.education.gov.au:2
education,Education,unique,content,512,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching,Master of Teaching,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,467,0,https://education.unimelb.edu.au/study/current-students/enrich-your-studies/graduate-education-ambassador-program,Student Ambassador program,education.unimelb.edu.au:6;:3;q.surveys.unimelb.edu.au:1
education,Education,unique,content,300,0,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/attendance-hurdles,Attendance Hurdles,education.unimelb.edu.au:3;:2;handbook.unimelb.edu.au:1
education,Education,unique,content,402,0,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/foe-assessment-penalties,FoE Assessment Penalties,education.unimelb.edu.au:3;:2;policy.unimelb.edu.au:1
education,Education,unique,content,369,2,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/foe-extensions,FoE Extensions,education.unimelb.edu.au:3;students.unimelb.edu.au:2;:2
education,Education,unique,content,293,0,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/reassessment,Reassessment,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,225,2,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/special-consideration,Special Consideration,education.unimelb.edu.au:3;students.unimelb.edu.au:2;:2
education,Education,link-farm,stub,36,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/contact-us,Contact us,education.unimelb.edu.au:4;:3;forms.your.unimelb.edu.au:1
education,Education,unique,content,1214,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/early-childhood,Early Childhood,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,1639,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/early-childhood-and-primary,Early Childhood and Primary,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,5447,2,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/faqs,FAQs,education.unimelb.edu.au:3;lms.unimelb.edu.au:2;students.unimelb.edu.au:2
education,Education,link-farm,stub,67,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details/placement-forms,Placement forms,education.unimelb.edu.au:5;:2;lms.unimelb.edu.au:1
education,Education,link-farm,stub,80,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details/placement-policies,Placement policies,education.unimelb.edu.au:7;policy.unimelb.edu.au:4;:2
education,Education,unique,content,961,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/assessment,Assessment,education.unimelb.edu.au:3;policy.unimelb.edu.au:2;:2
education,Education,unique,content,479,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/attendance-and-absences,Attendance and absences,education.unimelb.edu.au:3;:2;unimelb.sonialive.com:1
education,Education,unique,content,475,2,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/health-and-safety,Health and safety,education.unimelb.edu.au:3;students.unimelb.edu.au:2;:2
education,Education,unique,content,309,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/participation,Participation,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,284,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/placement-seminars,Placement seminars,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,580,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/placement-structure,Placement structure,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,697,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/professional-conduct,Professional Conduct,policy.unimelb.edu.au:5;education.unimelb.edu.au:3;:2
education,Education,unique,content,1482,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/roles-and-responsibilities,Roles and responsibilities,policy.unimelb.edu.au:4;education.unimelb.edu.au:3;:2
education,Education,unique,content,689,2,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/unsatisfactory-performance,Unsatisfactory performance,policy.unimelb.edu.au:4;education.unimelb.edu.au:3;students.unimelb.edu.au:2
education,Education,unique,content,219,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/working-with-children-check,Working with Children Check,education.unimelb.edu.au:3;www.vic.gov.au:2;:2
education,Education,unique,content,982,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/primary,Primary,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,950,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/secondary,Secondary,education.unimelb.edu.au:3;:2;www.youtube.com:1
education,Education,unique,content,875,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/permission-to-teach-ptt-information,Permission to Teach (PTT) Information,education.unimelb.edu.au:3;:2;www2.education.vic.gov.au:1
education,Education,unique,content,708,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-allocation-process,Placement Allocation Process,education.unimelb.edu.au:3;url.au.m.mimecastprotect.com:2;:2
